speaker_id,gender,subset,length,path
jvs061,F,non-parallel,127108,jvs061/nonpara30/wav24kHz16bit/ONOMATOPEE300_135.wav
jvs061,F,non-parallel,130196,jvs061/nonpara30/wav24kHz16bit/ONOMATOPEE300_104.wav
jvs061,F,non-parallel,120713,jvs061/nonpara30/wav24kHz16bit/BASIC5000_0991.wav
jvs061,F,non-parallel,97473,jvs061/nonpara30/wav24kHz16bit/BASIC5000_0748.wav
jvs061,F,non-parallel,121272,jvs061/nonpara30/wav24kHz16bit/ONOMATOPEE300_107.wav
jvs061,F,non-parallel,217702,jvs061/nonpara30/wav24kHz16bit/BASIC5000_0415.wav
jvs061,F,non-parallel,98439,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2969.wav
jvs061,F,non-parallel,87769,jvs061/nonpara30/wav24kHz16bit/TRAVEL1000_0898.wav
jvs061,F,non-parallel,122737,jvs061/nonpara30/wav24kHz16bit/BASIC5000_1540.wav
jvs061,F,non-parallel,125387,jvs061/nonpara30/wav24kHz16bit/BASIC5000_1756.wav
jvs061,F,non-parallel,107130,jvs061/nonpara30/wav24kHz16bit/LOANWORD128_070.wav
jvs061,F,non-parallel,113616,jvs061/nonpara30/wav24kHz16bit/BASIC5000_1436.wav
jvs061,F,non-parallel,214613,jvs061/nonpara30/wav24kHz16bit/BASIC5000_0884.wav
jvs061,F,non-parallel,148846,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2893.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs061,F,non-parallel,87547,jvs061/nonpara30/wav24kHz16bit/BASIC5000_2071.wav
jvs062,F,parallel,196289,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_023.wav
jvs062,F,parallel,165150,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_037.wav
jvs062,F,parallel,208646,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_036.wav
jvs062,F,parallel,341969,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_022.wav
jvs062,F,parallel,225539,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav
jvs062,F,parallel,120727,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_034.wav
jvs062,F,parallel,198382,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav
jvs062,F,parallel,181615,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_021.wav
jvs062,F,parallel,213804,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_035.wav
jvs062,F,parallel,179830,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav
jvs062,F,parallel,132400,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_031.wav
jvs062,F,parallel,126412,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_025.wav
jvs062,F,parallel,218450,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav
jvs062,F,parallel,193736,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav
jvs062,F,parallel,231755,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_024.wav
jvs062,F,parallel,157054,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_030.wav
jvs062,F,parallel,128190,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_026.wav
jvs062,F,parallel,259445,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_032.wav
jvs062,F,parallel,108879,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_033.wav
jvs062,F,parallel,189796,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_027.wav
jvs062,F,parallel,173738,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_083.wav
jvs062,F,parallel,244112,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_097.wav
jvs062,F,parallel,172662,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_068.wav
jvs062,F,parallel,131830,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_040.wav
jvs062,F,parallel,321049,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_054.wav
jvs062,F,parallel,98217,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_055.wav
jvs062,F,parallel,172081,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_041.wav
jvs062,F,parallel,248911,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_069.wav
jvs062,F,parallel,246041,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_096.wav
jvs062,F,parallel,179602,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_082.wav
jvs062,F,parallel,354706,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_094.wav
jvs062,F,parallel,183745,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_080.wav
jvs062,F,parallel,139966,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_057.wav
jvs062,F,parallel,198480,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_043.wav
jvs062,F,parallel,136946,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_042.wav
jvs062,F,parallel,209329,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_056.wav
jvs062,F,parallel,233356,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_081.wav
jvs062,F,parallel,206833,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_095.wav
jvs062,F,parallel,118916,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_091.wav
jvs062,F,parallel,278470,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_085.wav
jvs062,F,parallel,225987,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_052.wav
jvs062,F,parallel,160972,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_046.wav
jvs062,F,parallel,233419,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_047.wav
jvs062,F,parallel,165910,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_053.wav
jvs062,F,parallel,233184,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_084.wav
jvs062,F,parallel,181749,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_090.wav
jvs062,F,parallel,197543,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_086.wav
jvs062,F,parallel,203716,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_092.wav
jvs062,F,parallel,240481,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_045.wav
jvs062,F,parallel,152869,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_051.wav
jvs062,F,parallel,222813,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_079.wav
jvs062,F,parallel,255601,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_078.wav
jvs062,F,parallel,221771,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_050.wav
jvs062,F,parallel,263636,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_044.wav
jvs062,F,parallel,264919,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_093.wav
jvs062,F,parallel,248337,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_087.wav
jvs062,F,parallel,172509,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_049.wav
jvs062,F,parallel,198142,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_061.wav
jvs062,F,parallel,182376,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_075.wav
jvs062,F,parallel,146313,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_074.wav
jvs062,F,parallel,182518,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_060.wav
jvs062,F,parallel,223842,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_048.wav
jvs062,F,parallel,242773,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_100.wav
jvs062,F,parallel,201316,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_089.wav
jvs062,F,parallel,283400,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_076.wav
jvs062,F,parallel,198204,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_062.wav
jvs062,F,parallel,123187,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_063.wav
jvs062,F,parallel,250997,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_077.wav
jvs062,F,parallel,170914,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_088.wav
jvs062,F,parallel,174977,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_098.wav
jvs062,F,parallel,194915,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_073.wav
jvs062,F,parallel,201326,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_067.wav
jvs062,F,parallel,202507,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_066.wav
jvs062,F,parallel,191415,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_072.wav
jvs062,F,parallel,150768,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_099.wav
jvs062,F,parallel,141888,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_064.wav
jvs062,F,parallel,210108,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_070.wav
jvs062,F,parallel,171881,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_058.wav
jvs062,F,parallel,177453,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_059.wav
jvs062,F,parallel,182441,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_071.wav
jvs062,F,parallel,230169,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_065.wav
jvs062,F,parallel,242962,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav
jvs062,F,parallel,164441,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav
jvs062,F,parallel,171035,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav
jvs062,F,parallel,166453,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav
jvs062,F,parallel,232465,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_029.wav
jvs062,F,parallel,146180,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav
jvs062,F,parallel,225358,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
jvs062,F,parallel,82790,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_014.wav
jvs062,F,parallel,274690,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_028.wav
jvs062,F,parallel,142877,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav
jvs062,F,parallel,182138,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav
jvs062,F,parallel,196084,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_038.wav
jvs062,F,parallel,183657,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_039.wav
jvs062,F,parallel,329518,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav
jvs062,F,parallel,187835,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav
jvs062,F,parallel,238770,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav
jvs062,F,parallel,153097,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav
jvs062,F,parallel,159322,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,parallel,118619,jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs062,F,non-parallel,135672,jvs062/nonpara30/wav24kHz16bit/BASIC5000_0252.wav
jvs062,F,non-parallel,93912,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2644.wav
jvs062,F,non-parallel,90406,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1942.wav
jvs062,F,non-parallel,93116,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2084.wav
jvs062,F,non-parallel,206120,jvs062/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent102-phrase1.wav
jvs062,F,non-parallel,175683,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2657.wav
jvs062,F,non-parallel,140105,jvs062/nonpara30/wav24kHz16bit/BASIC5000_0323.wav
jvs062,F,non-parallel,100823,jvs062/nonpara30/wav24kHz16bit/BASIC5000_0634.wav
jvs062,F,non-parallel,84750,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0263.wav
jvs062,F,non-parallel,142408,jvs062/nonpara30/wav24kHz16bit/BASIC5000_0192.wav
jvs062,F,non-parallel,107786,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1662.wav
jvs062,F,non-parallel,140783,jvs062/nonpara30/wav24kHz16bit/ONOMATOPEE300_081.wav
jvs062,F,non-parallel,184858,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2768.wav
jvs062,F,non-parallel,141169,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0281.wav
jvs062,F,non-parallel,177275,jvs062/nonpara30/wav24kHz16bit/ONOMATOPEE300_070.wav
jvs062,F,non-parallel,93173,jvs062/nonpara30/wav24kHz16bit/UT-PARAPHRASE-sent301-phrase2.wav
jvs062,F,non-parallel,101962,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0137.wav
jvs062,F,non-parallel,191425,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2821.wav
jvs062,F,non-parallel,104240,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0730.wav
jvs062,F,non-parallel,99314,jvs062/nonpara30/wav24kHz16bit/BASIC5000_0968.wav
jvs062,F,non-parallel,289501,jvs062/nonpara30/wav24kHz16bit/BASIC5000_3086.wav
jvs062,F,non-parallel,144215,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1917.wav
jvs062,F,non-parallel,87579,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0584.wav
jvs062,F,non-parallel,99737,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2738.wav
jvs062,F,non-parallel,100240,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1219.wav
jvs062,F,non-parallel,96362,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1382.wav
jvs062,F,non-parallel,91991,jvs062/nonpara30/wav24kHz16bit/LOANWORD128_060.wav
jvs062,F,non-parallel,128001,jvs062/nonpara30/wav24kHz16bit/BASIC5000_2892.wav
jvs062,F,non-parallel,105285,jvs062/nonpara30/wav24kHz16bit/BASIC5000_1380.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs062,F,non-parallel,100298,jvs062/nonpara30/wav24kHz16bit/TRAVEL1000_0741.wav
jvs063,F,parallel,197614,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_023.wav
jvs063,F,parallel,161520,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_037.wav
jvs063,F,parallel,200850,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_036.wav
jvs063,F,parallel,338607,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_022.wav
jvs063,F,parallel,202142,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav
jvs063,F,parallel,109646,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_034.wav
jvs063,F,parallel,174129,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav
jvs063,F,parallel,169484,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_021.wav
jvs063,F,parallel,211575,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_035.wav
jvs063,F,parallel,164459,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav
jvs063,F,parallel,122477,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_031.wav
jvs063,F,parallel,118390,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_025.wav
jvs063,F,parallel,191632,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav
jvs063,F,parallel,179975,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav
jvs063,F,parallel,257110,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_024.wav
jvs063,F,parallel,149612,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_030.wav
jvs063,F,parallel,123164,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_026.wav
jvs063,F,parallel,263383,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_032.wav
jvs063,F,parallel,100232,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_033.wav
jvs063,F,parallel,175971,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_027.wav
jvs063,F,parallel,169900,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_083.wav
jvs063,F,parallel,250994,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_097.wav
jvs063,F,parallel,166646,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_068.wav
jvs063,F,parallel,123888,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_040.wav
jvs063,F,parallel,348655,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_054.wav
jvs063,F,parallel,94198,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_055.wav
jvs063,F,parallel,164154,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_041.wav
jvs063,F,parallel,226020,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_069.wav
jvs063,F,parallel,254597,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_096.wav
jvs063,F,parallel,181065,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_082.wav
jvs063,F,parallel,382704,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_094.wav
jvs063,F,parallel,184087,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_080.wav
jvs063,F,parallel,137210,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_057.wav
jvs063,F,parallel,194224,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_043.wav
jvs063,F,parallel,130049,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_042.wav
jvs063,F,parallel,225430,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_056.wav
jvs063,F,parallel,218653,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_081.wav
jvs063,F,parallel,210426,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_095.wav
jvs063,F,parallel,124101,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_091.wav
jvs063,F,parallel,289844,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_085.wav
jvs063,F,parallel,221799,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_052.wav
jvs063,F,parallel,170044,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_046.wav
jvs063,F,parallel,245923,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_047.wav
jvs063,F,parallel,163963,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_053.wav
jvs063,F,parallel,216381,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_084.wav
jvs063,F,parallel,184453,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_090.wav
jvs063,F,parallel,214078,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_086.wav
jvs063,F,parallel,208397,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_092.wav
jvs063,F,parallel,243405,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_045.wav
jvs063,F,parallel,152620,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_051.wav
jvs063,F,parallel,224421,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_079.wav
jvs063,F,parallel,248485,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_078.wav
jvs063,F,parallel,218014,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_050.wav
jvs063,F,parallel,273049,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_044.wav
jvs063,F,parallel,292193,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_093.wav
jvs063,F,parallel,231552,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_087.wav
jvs063,F,parallel,168878,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_049.wav
jvs063,F,parallel,187508,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_061.wav
jvs063,F,parallel,172511,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_075.wav
jvs063,F,parallel,146163,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_074.wav
jvs063,F,parallel,174454,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_060.wav
jvs063,F,parallel,217204,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_048.wav
jvs063,F,parallel,254019,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_100.wav
jvs063,F,parallel,191370,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_089.wav
jvs063,F,parallel,304267,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_076.wav
jvs063,F,parallel,196185,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_062.wav
jvs063,F,parallel,114383,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_063.wav
jvs063,F,parallel,246512,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_077.wav
jvs063,F,parallel,173102,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_088.wav
jvs063,F,parallel,177344,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_098.wav
jvs063,F,parallel,190552,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_073.wav
jvs063,F,parallel,192272,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_067.wav
jvs063,F,parallel,198734,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_066.wav
jvs063,F,parallel,195239,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_072.wav
jvs063,F,parallel,140595,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_099.wav
jvs063,F,parallel,132235,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_064.wav
jvs063,F,parallel,204103,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_070.wav
jvs063,F,parallel,166076,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_058.wav
jvs063,F,parallel,170519,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_059.wav
jvs063,F,parallel,161220,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_071.wav
jvs063,F,parallel,229655,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_065.wav
jvs063,F,parallel,202654,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav
jvs063,F,parallel,144337,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav
jvs063,F,parallel,151848,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav
jvs063,F,parallel,139736,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav
jvs063,F,parallel,224037,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_029.wav
jvs063,F,parallel,126165,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav
jvs063,F,parallel,180750,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
jvs063,F,parallel,76613,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_014.wav
jvs063,F,parallel,274257,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_028.wav
jvs063,F,parallel,127056,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav
jvs063,F,parallel,158485,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav
jvs063,F,parallel,182583,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_038.wav
jvs063,F,parallel,192192,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_039.wav
jvs063,F,parallel,308080,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav
jvs063,F,parallel,173126,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav
jvs063,F,parallel,208566,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav
jvs063,F,parallel,139935,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav
jvs063,F,parallel,144295,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav
jvs063,F,parallel,107494,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs063,F,parallel,107494,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs063,F,parallel,107494,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
jvs063,F,parallel,107494,jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav
